,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Split Cycle,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Ranked Pairs ZT,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Ranked Pairs TB,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Simple Stable Voting,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Stable Voting,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Loss-Trimmer Voting,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Daunou,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Blacks,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Condorcet IRV,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Condorcet IRV PUT,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Smith IRV,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Smith-Minimax,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Condorcet Plurality,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Copeland-Local-Borda,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Copeland-Global-Borda,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Borda-Minimax Faceoff,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Bucklin,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Simplified Bucklin,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Weighted Bucklin,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
Bracket Voting,0.022239999999999992,0.319872,0.02176,0.02176,0.02224,0.02224,0.02224,0.02224,0.02224,0.02176,0.02224,0.02176,0.31888,0.02176,0.02224,0.17808,0.200384,0.200384,0.200384,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.12344,0.02176,0.02176,0.02176,0.02176,0.034992,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.022128,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.0,0.02176
Superior Voting,0.044000000000000004,0.320128,0.0,0.0,0.044,0.044,0.044,0.044,0.044,0.0,0.044,0.0,0.327616,0.0,0.044,0.177888,0.178624,0.178624,0.178624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105904,0.0,0.0,0.0,0.0,0.02632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02176,0.0
NN,,0.319632,0.044000000000000004,0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.044000000000000004,0.3097119999999999,0.044000000000000004,0.0,0.17801599999999995,0.22262400000000002,0.22262400000000002,0.22262400000000002,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.141328,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.022063999999999997,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.022239999999999992,0.044000000000000004
