,NN,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
E Pluribus Hugo (EPH),0.17779599999999995,0.177744,0.387056,0.319936,0.213328,0.027424,0.137808,0.0,0.0,0.0,0.0,0.027424,0.0,0.027424,0.313968,0.027424,0.0,0.252368,0.308416,0.227184,0.281344,0.13424,0.175072,0.171696,0.118512,0.185408,0.17752,0.177504,0.177952,0.20928,0.177632,0.176464,0.18472,0.178976,0.186112,0.178352,0.177936,0.178208,0.17792,0.178976,0.178992,0.177744,0.179744,0.178016,0.178016,0.17768,0.177616,0.184112,0.184112,0.182336,0.182336,0.1776,0.17112,0.185952,0.171056,0.172,0.176384,0.17768,0.157264,0.178128,0.183616,0.178272,0.221904,0.221008,0.195456,0.15744,0.167264
Random Serial Dictator,0.2742712,0.274224,0.350688,0.319984,0.282752,0.253088,0.264192,0.252368,0.252368,0.252368,0.252368,0.253088,0.252368,0.253088,0.31904,0.253088,0.252368,0.0,0.314224,0.2856,0.304656,0.262704,0.272848,0.272176,0.259952,0.275424,0.273744,0.273936,0.274128,0.281984,0.27368,0.273296,0.27552,0.274288,0.276368,0.27432,0.274048,0.274048,0.274016,0.274288,0.274256,0.274048,0.274192,0.274112,0.274112,0.273952,0.273952,0.275248,0.275248,0.27512,0.27512,0.273904,0.272448,0.275664,0.272144,0.27232,0.273264,0.273952,0.271024,0.274256,0.275168,0.273968,0.28296,0.282704,0.277376,0.269536,0.272336
Anti-Plurality,0.21476640000000002,0.214832,0.392864,0.319376,0.177248,0.304656,0.248592,0.308416,0.308416,0.308416,0.308416,0.304656,0.308416,0.304656,0.364528,0.304656,0.308416,0.314224,0.0,0.204096,0.159776,0.246224,0.207488,0.2116,0.260528,0.206016,0.205936,0.206016,0.206288,0.221856,0.205936,0.206768,0.202688,0.204896,0.211648,0.20584,0.205536,0.205776,0.205648,0.204896,0.205136,0.205664,0.205136,0.205648,0.209712,0.205824,0.20584,0.208368,0.208368,0.206864,0.206864,0.206016,0.209472,0.200544,0.21192,0.211312,0.206832,0.205824,0.218688,0.206272,0.204416,0.204672,0.19944,0.19736,0.199872,0.224944,0.214656
Two-Approval,0.102128,0.102192,0.397264,0.319328,0.093584,0.226368,0.150688,0.227184,0.227184,0.227184,0.227184,0.226368,0.227184,0.226368,0.323776,0.226368,0.227184,0.2856,0.204096,0.0,0.1748,0.154176,0.100432,0.10368,0.170176,0.100656,0.100032,0.09968,0.099248,0.156208,0.10016,0.100848,0.096928,0.099344,0.109344,0.098912,0.099392,0.100192,0.099488,0.099344,0.09984,0.099312,0.100608,0.099552,0.10056,0.09944,0.099392,0.107184,0.107184,0.0964,0.0964,0.099648,0.10248,0.097536,0.103472,0.103104,0.100736,0.09944,0.10712,0.098864,0.096896,0.099488,0.03008,0.088192,0.08464,0.116064,0.10496
Three-Approval,0.1506168,0.150704,0.396576,0.32008,0.1096,0.281296,0.204976,0.281344,0.281344,0.281344,0.281344,0.281296,0.281344,0.281296,0.323376,0.281296,0.281344,0.304656,0.159776,0.1748,0.0,0.208512,0.15248,0.155712,0.22632,0.147312,0.150736,0.150688,0.150272,0.197664,0.151008,0.152448,0.140784,0.150336,0.15832,0.150016,0.15032,0.151152,0.150304,0.150336,0.150784,0.150576,0.151424,0.1504,0.150784,0.150416,0.150512,0.156256,0.156256,0.145296,0.145296,0.150528,0.154336,0.138768,0.156224,0.155824,0.152512,0.150416,0.162368,0.150112,0.142144,0.149376,0.15624,0.19384,0.135872,0.173248,0.158
Instant Runoff,0.10193999999999998,0.101904,0.396928,0.319776,0.12952,0.133072,0.034064,0.13424,0.13424,0.13424,0.13424,0.133072,0.13424,0.133072,0.323296,0.133072,0.13424,0.262704,0.246224,0.154176,0.208512,0.0,0.085296,0.075888,0.056656,0.100864,0.088576,0.088672,0.089568,0.140624,0.088464,0.083824,0.09856,0.09016,0.102432,0.089744,0.089152,0.088928,0.08912,0.09016,0.089808,0.089104,0.09064,0.089184,0.095504,0.08896,0.088944,0.099408,0.099408,0.097728,0.097728,0.088768,0.08904,0.099392,0.07424,0.076144,0.083536,0.08896,0.090064,0.089856,0.097216,0.08928,0.146128,0.15808,0.119984,0.077136,0.08768
Bottom-Two-Runoff Instant Runoff,0.030852,0.030832,0.399616,0.320528,0.062896,0.174112,0.094464,0.175072,0.175072,0.175072,0.175072,0.174112,0.175072,0.174112,0.325392,0.174112,0.175072,0.272848,0.207488,0.100432,0.15248,0.085296,0.0,0.010208,0.097872,0.023008,0.006432,0.006368,0.007728,0.08672,0.00656,0.006768,0.020048,0.009312,0.026128,0.008224,0.007104,0.008032,0.007216,0.009312,0.009424,0.006976,0.011312,0.007296,0.019808,0.006768,0.00672,0.022784,0.022784,0.018272,0.018272,0.006624,0.00968,0.021728,0.011056,0.010736,0.006848,0.006768,0.019632,0.008064,0.018704,0.00728,0.084144,0.113584,0.058032,0.032576,0.017344
Benham,0.026916,0.026944,0.399632,0.32048,0.06592,0.17088,0.08808,0.171696,0.171696,0.171696,0.171696,0.17088,0.171696,0.17088,0.323232,0.17088,0.171696,0.272176,0.2116,0.10368,0.155712,0.075888,0.010208,0.0,0.09232,0.028272,0.013744,0.013824,0.014656,0.091072,0.01368,0.00904,0.023728,0.015312,0.028368,0.014768,0.014272,0.014224,0.014224,0.015312,0.015136,0.01416,0.016096,0.014288,0.020768,0.014128,0.014112,0.02536,0.02536,0.022832,0.022832,0.013856,0.014608,0.024752,0.001648,0.003136,0.0092,0.014128,0.0164,0.0148,0.022256,0.0144,0.087904,0.117536,0.060176,0.027504,0.01192
PluralityWRunoff PUT,0.11336640000000002,0.113328,0.396112,0.320832,0.145392,0.115168,0.076912,0.118512,0.118512,0.118512,0.118512,0.115168,0.118512,0.115168,0.327968,0.115168,0.118512,0.259952,0.260528,0.170176,0.22632,0.056656,0.097872,0.09232,0.0,0.111488,0.09968,0.09976,0.100736,0.144224,0.099664,0.09712,0.111136,0.100928,0.112784,0.10112,0.10024,0.099904,0.100208,0.100928,0.100608,0.10016,0.101216,0.100192,0.106432,0.100048,0.100016,0.109776,0.109776,0.10936,0.10936,0.099872,0.099856,0.112224,0.092032,0.092384,0.097216,0.100048,0.099552,0.101184,0.10976,0.100496,0.162384,0.170672,0.136256,0.088672,0.097152
Coombs,0.0379032,0.037952,0.399632,0.320928,0.062896,0.184992,0.10456,0.185408,0.185408,0.185408,0.185408,0.184992,0.185408,0.184992,0.32408,0.184992,0.185408,0.275424,0.206016,0.100656,0.147312,0.100864,0.023008,0.028272,0.111488,0.0,0.018944,0.018608,0.018304,0.09448,0.019328,0.023408,0.027456,0.020288,0.03624,0.018832,0.018912,0.020272,0.018992,0.020288,0.020768,0.018752,0.022256,0.019088,0.029216,0.018624,0.01864,0.033072,0.033072,0.025504,0.025504,0.018992,0.02656,0.02824,0.028704,0.028176,0.023488,0.018624,0.034944,0.0184,0.026576,0.018816,0.082576,0.115504,0.05936,0.046368,0.0312
Baldwin,0.031704800000000005,0.031696,0.399808,0.32072,0.0624,0.176832,0.09696,0.17752,0.17752,0.17752,0.17752,0.176832,0.17752,0.176832,0.326272,0.176832,0.17752,0.273744,0.205936,0.100032,0.150736,0.088576,0.006432,0.013744,0.09968,0.018944,0.0,0.001296,0.004384,0.085008,0.001056,0.00696,0.018736,0.006496,0.025616,0.005616,0.003072,0.005296,0.003264,0.006496,0.006816,0.002752,0.009392,0.00336,0.018592,0.002256,0.002016,0.021856,0.021856,0.016656,0.016656,0.001616,0.011248,0.021232,0.014336,0.013408,0.007168,0.002256,0.022352,0.005552,0.017632,0.003056,0.082848,0.112528,0.05712,0.03384,0.01864
Strict Nanson,0.030948799999999995,0.03096,0.39984,0.32064,0.061792,0.1768,0.096448,0.177504,0.177504,0.177504,0.177504,0.1768,0.177504,0.1768,0.325936,0.1768,0.177504,0.273936,0.206016,0.09968,0.150688,0.088672,0.006368,0.013824,0.09976,0.018608,0.001296,0.0,0.003216,0.085424,0.00216,0.00728,0.017984,0.006224,0.025872,0.004864,0.00232,0.00592,0.002512,0.006224,0.007264,0.001904,0.009808,0.002592,0.018576,0.001328,0.001168,0.022176,0.022176,0.015648,0.015648,0.001328,0.01128,0.020624,0.014432,0.013568,0.007424,0.001328,0.02232,0.004432,0.0168,0.002416,0.0824,0.112336,0.056528,0.03376,0.018272
Weak Nanson,0.029069599999999998,0.029104,0.39984,0.320336,0.061104,0.177424,0.095936,0.177952,0.177952,0.177952,0.177952,0.177424,0.177952,0.177424,0.325088,0.177424,0.177952,0.274128,0.206288,0.099248,0.150272,0.089568,0.007728,0.014656,0.100736,0.018304,0.004384,0.003216,0.0,0.08656,0.005152,0.008608,0.017168,0.008048,0.02664,0.0028,0.004048,0.007856,0.004288,0.008048,0.009136,0.00384,0.010944,0.0044,0.018736,0.003184,0.003104,0.023072,0.023072,0.013376,0.013376,0.004208,0.011952,0.019936,0.015328,0.01464,0.008704,0.003184,0.022944,0.00176,0.01464,0.004352,0.08144,0.112256,0.055616,0.033856,0.017536
Iterated Removal Condorcet Loser,0.110344,0.110288,0.365792,0.321424,0.129856,0.204576,0.154672,0.20928,0.20928,0.20928,0.20928,0.204576,0.20928,0.204576,0.347136,0.204576,0.20928,0.281984,0.221856,0.156208,0.197664,0.140624,0.08672,0.091072,0.144224,0.09448,0.085008,0.085424,0.08656,0.0,0.084496,0.084928,0.097296,0.08144,0.08984,0.085488,0.084016,0.081184,0.08376,0.08144,0.079072,0.08408,0.075696,0.08344,0.094352,0.085088,0.085008,0.086752,0.086752,0.097568,0.097568,0.08544,0.087616,0.097392,0.091248,0.089872,0.084864,0.085088,0.098192,0.086944,0.09752,0.084528,0.145984,0.1512,0.126112,0.10688,0.096784
Raynaud,0.0324424,0.032432,0.399728,0.320704,0.062768,0.176912,0.097248,0.177632,0.177632,0.177632,0.177632,0.176912,0.177632,0.176912,0.326432,0.176912,0.177632,0.27368,0.205936,0.10016,0.151008,0.088464,0.00656,0.01368,0.099664,0.019328,0.001056,0.00216,0.005152,0.084496,0.0,0.006928,0.019264,0.006544,0.025232,0.006288,0.003744,0.004496,0.003904,0.006544,0.006224,0.003536,0.00888,0.003984,0.018288,0.00312,0.00296,0.021392,0.021392,0.017584,0.017584,0.00216,0.011232,0.0216,0.014224,0.013216,0.00712,0.00312,0.022432,0.006448,0.018512,0.003632,0.083152,0.11248,0.057616,0.034128,0.019056
Tideman Alternative Top Cycle,0.0334768,0.033504,0.399616,0.3208,0.06368,0.175504,0.095104,0.176464,0.176464,0.176464,0.176464,0.175504,0.176464,0.175504,0.326224,0.175504,0.176464,0.273296,0.206768,0.100848,0.152448,0.083824,0.006768,0.00904,0.09712,0.023408,0.00696,0.00728,0.008608,0.084928,0.006928,0.0,0.021568,0.008752,0.02536,0.00896,0.007968,0.00752,0.007888,0.008752,0.00848,0.007808,0.009296,0.007984,0.020832,0.007776,0.007728,0.021696,0.021696,0.020416,0.020416,0.007376,0.0096,0.022512,0.009584,0.008992,0.000352,0.007776,0.021024,0.00904,0.020784,0.007696,0.08464,0.113152,0.058544,0.03384,0.0184
Knockout Voting,0.018517600000000002,0.018592,0.399856,0.320608,0.044416,0.185088,0.093376,0.18472,0.18472,0.18472,0.18472,0.185088,0.18472,0.185088,0.319968,0.185088,0.18472,0.27552,0.202688,0.096928,0.140784,0.09856,0.020048,0.023728,0.111136,0.027456,0.018736,0.017984,0.017168,0.097296,0.019264,0.021568,0.0,0.020928,0.031296,0.016896,0.01776,0.020688,0.017968,0.020928,0.021472,0.017872,0.0228,0.01808,0.01896,0.01752,0.017696,0.029168,0.029168,0.01008,0.01008,0.018128,0.022992,0.003248,0.02432,0.024048,0.021712,0.01752,0.030608,0.016512,0.003792,0.01632,0.077696,0.11792,0.04928,0.041744,0.025936
Banks,0.035464,0.035472,0.399248,0.32056,0.062368,0.177824,0.098304,0.178976,0.178976,0.178976,0.178976,0.177824,0.178976,0.177824,0.327824,0.177824,0.178976,0.274288,0.204896,0.099344,0.150336,0.09016,0.009312,0.015312,0.100928,0.020288,0.006496,0.006224,0.008048,0.08144,0.006544,0.008752,0.020928,0.0,0.02288,0.00704,0.004544,0.005088,0.004176,0.0,0.002592,0.004624,0.005792,0.004432,0.018864,0.005728,0.005616,0.01864,0.01864,0.020384,0.020384,0.006064,0.012592,0.0212,0.01592,0.014688,0.008816,0.005728,0.023344,0.008752,0.020432,0.006224,0.082576,0.110432,0.05752,0.035904,0.01928
Condorcet,0.03783120000000001,0.037856,0.390192,0.32056,0.072256,0.18512,0.104336,0.186112,0.186112,0.186112,0.186112,0.18512,0.186112,0.18512,0.327824,0.18512,0.186112,0.276368,0.211648,0.109344,0.15832,0.102432,0.026128,0.028368,0.112784,0.03624,0.025616,0.025872,0.02664,0.08984,0.025232,0.02536,0.031296,0.02288,0.0,0.025936,0.024928,0.022992,0.024736,0.02288,0.021328,0.024976,0.0188,0.024464,0.029472,0.025632,0.025568,0.008288,0.008288,0.03168,0.03168,0.025824,0.027328,0.031088,0.028192,0.027328,0.025296,0.025632,0.03064,0.026864,0.031376,0.02528,0.092992,0.120352,0.067216,0.046464,0.031248
Copeland,0.029074399999999997,0.029088,0.399776,0.320304,0.060624,0.177712,0.095856,0.178352,0.178352,0.178352,0.178352,0.177712,0.178352,0.177712,0.325312,0.177712,0.178352,0.27432,0.20584,0.098912,0.150016,0.089744,0.008224,0.014768,0.10112,0.018832,0.005616,0.004864,0.0028,0.085488,0.006288,0.00896,0.016896,0.00704,0.025936,0.0,0.00288,0.007264,0.003216,0.00704,0.008352,0.003392,0.009872,0.003392,0.017344,0.004048,0.004208,0.022304,0.022304,0.013696,0.013696,0.004448,0.012448,0.019456,0.015504,0.01472,0.00904,0.004048,0.023232,0.001888,0.013648,0.004816,0.081088,0.11152,0.055472,0.034064,0.016784
Llull,0.03139120000000001,0.031392,0.399728,0.320512,0.06144,0.17712,0.096752,0.177936,0.177936,0.177936,0.177936,0.17712,0.177936,0.17712,0.326432,0.17712,0.177936,0.274048,0.205536,0.099392,0.15032,0.089152,0.007104,0.014272,0.10024,0.018912,0.003072,0.00232,0.004048,0.084016,0.003744,0.007968,0.01776,0.004544,0.024928,0.00288,0.0,0.004544,0.000368,0.004544,0.00576,0.000688,0.0084,0.000576,0.016832,0.001392,0.001552,0.021008,0.021008,0.016096,0.016096,0.001872,0.011808,0.020272,0.014912,0.01392,0.008064,0.001392,0.02264,0.004352,0.016368,0.002368,0.082112,0.111552,0.056512,0.033936,0.01832
