,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Uncovered Set - McKelvey,0.026308000000000005,0.317424,0.026128,0.040208,0.027312,0.043168,0.043168,0.043168,0.043168,0.040208,0.043168,0.040208,0.32264,0.040208,0.043168,0.177824,0.152832,0.041344,0.084912,0.015856,0.011536,0.012752,0.016768,0.016448,0.010608,0.011008,0.012192,0.038624,0.010128,0.011872,0.017216,0.002928,0.013392,0.010896,0.008656,0.003888,0.007712,0.002912,0.0,0.008704,0.00432,0.007792,0.012688,0.01104,0.010368,0.00952,0.00952,0.017568,0.017568,0.011408,0.013584,0.017296,0.012656,0.010832,0.011904,0.011024,0.017408,0.013104,0.01744,0.010816,0.037392,0.067552,0.027936,0.01832,0.017312
Slater,0.0193664,0.317408,0.023008,0.038528,0.021648,0.040464,0.040464,0.040464,0.040464,0.038528,0.040464,0.038528,0.320112,0.038528,0.040464,0.177632,0.152528,0.038832,0.083344,0.01208,0.006336,0.008672,0.014752,0.013312,0.004464,0.003568,0.004592,0.045712,0.005584,0.007856,0.010128,0.0072,0.01904,0.004768,0.002432,0.00632,0.002576,0.007216,0.008704,0.0,0.011472,0.002896,0.010896,0.004272,0.003584,0.01592,0.01592,0.010336,0.010336,0.004096,0.011216,0.014176,0.00888,0.008224,0.00816,0.004256,0.015728,0.005152,0.011136,0.004448,0.035248,0.071472,0.024768,0.01296,0.012304
Top Cycle,0.027018399999999998,0.317456,0.027728,0.041424,0.028144,0.044384,0.044384,0.044384,0.044384,0.041424,0.044384,0.041424,0.32264,0.041424,0.044384,0.178416,0.153696,0.04248,0.08568,0.017584,0.01384,0.014496,0.018576,0.017936,0.0132,0.01352,0.014256,0.034352,0.0128,0.013712,0.018848,0.00664,0.009648,0.012912,0.011392,0.007648,0.010624,0.006624,0.00432,0.011472,0.0,0.009952,0.015184,0.01336,0.012896,0.008112,0.008112,0.019312,0.019312,0.013824,0.014832,0.018896,0.014384,0.012784,0.013696,0.013344,0.018624,0.014832,0.019168,0.013152,0.038304,0.064928,0.029408,0.019984,0.01896
GOCHA,0.019163200000000005,0.317456,0.022736,0.038848,0.022096,0.04096,0.04096,0.04096,0.04096,0.038848,0.04096,0.038848,0.320416,0.038848,0.04096,0.178,0.1524,0.03888,0.083264,0.01304,0.00736,0.009776,0.01536,0.013744,0.005808,0.0052,0.006224,0.044192,0.006736,0.00896,0.010944,0.006496,0.017664,0.004208,0.001584,0.006032,0.0008,0.006512,0.007792,0.002896,0.009952,0.0,0.009888,0.003744,0.00424,0.014864,0.014864,0.01056,0.01056,0.004224,0.011472,0.013904,0.00984,0.009088,0.00912,0.003728,0.016048,0.005872,0.010816,0.00432,0.035232,0.070176,0.024608,0.013536,0.01288
Bipartisan Set,0.015228,0.317296,0.02424,0.040304,0.01888,0.041216,0.041216,0.041216,0.041216,0.040304,0.041216,0.040304,0.319104,0.040304,0.041216,0.178,0.153216,0.040288,0.08408,0.018608,0.014256,0.01536,0.020928,0.019088,0.013136,0.013056,0.013008,0.0488,0.013456,0.015056,0.012896,0.01312,0.020016,0.01104,0.0104,0.00992,0.009488,0.013136,0.012688,0.010896,0.015184,0.009888,0.0,0.012656,0.012592,0.0176,0.0176,0.01288,0.01288,0.012912,0.01648,0.015408,0.015408,0.014736,0.01512,0.01264,0.017504,0.012848,0.013008,0.012672,0.036128,0.073024,0.025712,0.015088,0.015216
Minimax,0.018364,0.317248,0.021232,0.038416,0.021248,0.03992,0.03992,0.03992,0.03992,0.038416,0.03992,0.038416,0.319712,0.038416,0.03992,0.177792,0.151904,0.038352,0.08248,0.012256,0.006752,0.008928,0.015056,0.0124,0.003536,0.00272,0.003792,0.047568,0.004816,0.008128,0.009392,0.009696,0.020384,0.005408,0.003312,0.008896,0.003584,0.009712,0.01104,0.004272,0.01336,0.003744,0.012656,0.0,0.001024,0.01728,0.01728,0.007744,0.007744,0.003072,0.011136,0.0124,0.009056,0.008576,0.008336,3.2e-05,0.015616,0.004656,0.00952,0.001408,0.0344,0.072288,0.023248,0.012944,0.011968
Split Cycle,0.0191472,0.317344,0.0216,0.038288,0.021472,0.039904,0.039904,0.039904,0.039904,0.038288,0.039904,0.038288,0.320016,0.038288,0.039904,0.177664,0.152032,0.038464,0.082656,0.012032,0.006432,0.00872,0.014752,0.012416,0.003056,0.002144,0.003344,0.047104,0.0044,0.007888,0.009568,0.008976,0.019968,0.005792,0.00376,0.008064,0.004064,0.008992,0.010368,0.003584,0.012896,0.00424,0.012592,0.001024,0.0,0.0168,0.0168,0.00808,0.00808,0.003696,0.010976,0.012768,0.008832,0.008192,0.008112,0.000992,0.015488,0.005136,0.010096,0.001872,0.03464,0.072064,0.023472,0.012976,0.012224
Ranked Pairs ZT,0.026996,0.31704,0.030032,0.043552,0.028464,0.046224,0.046224,0.046224,0.046224,0.043552,0.046224,0.043552,0.32264,0.043552,0.046224,0.178848,0.15528,0.044976,0.087888,0.021744,0.017952,0.018624,0.022832,0.021712,0.0172,0.01752,0.01816,0.040656,0.01672,0.017952,0.021136,0.011728,0.006976,0.017296,0.015744,0.012304,0.015168,0.011712,0.00952,0.01592,0.008112,0.014864,0.0176,0.01728,0.0168,0.0,0.0,0.021552,0.021552,0.017888,0.018592,0.0212,0.018544,0.017072,0.017952,0.017296,0.020752,0.01896,0.021568,0.0172,0.040544,0.066752,0.03152,0.022288,0.021456
Ranked Pairs TB,0.026996,0.31704,0.030032,0.043552,0.028464,0.046224,0.046224,0.046224,0.046224,0.043552,0.046224,0.043552,0.32264,0.043552,0.046224,0.178848,0.15528,0.044976,0.087888,0.021744,0.017952,0.018624,0.022832,0.021712,0.0172,0.01752,0.01816,0.040656,0.01672,0.017952,0.021136,0.011728,0.006976,0.017296,0.015744,0.012304,0.015168,0.011712,0.00952,0.01592,0.008112,0.014864,0.0176,0.01728,0.0168,0.0,0.0,0.021552,0.021552,0.017888,0.018592,0.0212,0.018544,0.017072,0.017952,0.017296,0.020752,0.01896,0.021568,0.0172,0.040544,0.066752,0.03152,0.022288,0.021456
Simple Stable Voting,0.012191199999999998,0.317584,0.016864,0.037728,0.016368,0.038032,0.038032,0.038032,0.038032,0.037728,0.038032,0.037728,0.3168,0.037728,0.038032,0.177792,0.151488,0.03608,0.080944,0.01632,0.011232,0.012992,0.01936,0.01592,0.009472,0.008544,0.007408,0.053104,0.011024,0.01304,0.005296,0.016128,0.023584,0.008224,0.009984,0.015472,0.010416,0.016144,0.017568,0.010336,0.019312,0.01056,0.01288,0.007744,0.00808,0.021552,0.021552,0.0,0.0,0.009312,0.014208,0.008032,0.01312,0.013408,0.013168,0.007712,0.014928,0.007088,0.00456,0.00816,0.032272,0.074496,0.01936,0.011664,0.009808
Stable Voting,0.012191199999999998,0.317584,0.016864,0.037728,0.016368,0.038032,0.038032,0.038032,0.038032,0.037728,0.038032,0.037728,0.3168,0.037728,0.038032,0.177792,0.151488,0.03608,0.080944,0.01632,0.011232,0.012992,0.01936,0.01592,0.009472,0.008544,0.007408,0.053104,0.011024,0.01304,0.005296,0.016128,0.023584,0.008224,0.009984,0.015472,0.010416,0.016144,0.017568,0.010336,0.019312,0.01056,0.01288,0.007744,0.00808,0.021552,0.021552,0.0,0.0,0.009312,0.014208,0.008032,0.01312,0.013408,0.013168,0.007712,0.014928,0.007088,0.00456,0.00816,0.032272,0.074496,0.01936,0.011664,0.009808
Loss-Trimmer Voting,0.018060800000000002,0.31744,0.0228,0.038592,0.020496,0.040032,0.040032,0.040032,0.040032,0.038592,0.040032,0.038592,0.319424,0.038592,0.040032,0.177968,0.15248,0.039104,0.083568,0.011584,0.0068,0.008272,0.014544,0.013088,0.00264,0.002464,0.004768,0.048032,0.003104,0.007536,0.010208,0.01,0.020832,0.005808,0.003712,0.009312,0.003968,0.010016,0.011408,0.004096,0.013824,0.004224,0.012912,0.003072,0.003696,0.017888,0.017888,0.009312,0.009312,0.0,0.011392,0.013968,0.008384,0.00784,0.007712,0.003056,0.015792,0.005312,0.010768,0.003344,0.035424,0.072864,0.024816,0.013136,0.011808
Daunou,0.020779199999999998,0.317392,0.022768,0.030128,0.021312,0.033072,0.033072,0.033072,0.033072,0.030128,0.033072,0.030128,0.319184,0.030128,0.033072,0.176928,0.154912,0.040064,0.085904,0.013504,0.008304,0.010368,0.01528,0.019184,0.011536,0.011248,0.011008,0.048544,0.012272,0.009648,0.014032,0.0128,0.02152,0.010688,0.011184,0.013152,0.011472,0.0128,0.013584,0.011216,0.014832,0.011472,0.01648,0.011136,0.010976,0.018592,0.018592,0.014208,0.014208,0.011392,0.0,0.013936,0.010304,0.011056,0.009472,0.011104,0.007328,0.010672,0.013968,0.011056,0.037632,0.073856,0.025056,0.0124,0.012704
Blacks,0.0157672,0.317232,0.008832,0.037344,0.019024,0.037968,0.037968,0.037968,0.037968,0.037344,0.037968,0.037344,0.317264,0.037344,0.037968,0.177488,0.149712,0.035056,0.078304,0.0184,0.014016,0.015152,0.02064,0.017936,0.014464,0.013744,0.012448,0.052704,0.015584,0.015088,0.004512,0.015952,0.023168,0.011568,0.013168,0.016816,0.013664,0.015936,0.017296,0.014176,0.018896,0.013904,0.015408,0.0124,0.012768,0.0212,0.0212,0.008032,0.008032,0.013968,0.013936,0.0,0.0152,0.015456,0.015184,0.012384,0.014544,0.011504,0.004512,0.01104,0.029856,0.073744,0.013968,0.013776,0.011792
Condorcet IRV,0.019731199999999997,0.317088,0.024032,0.03688,0.01712,0.037968,0.037968,0.037968,0.037968,0.03688,0.037968,0.03688,0.319152,0.03688,0.037968,0.177296,0.155072,0.039888,0.085792,0.0032,0.006144,0.000288,0.011888,0.017904,0.008144,0.008192,0.008704,0.048512,0.008208,0.001968,0.013008,0.012256,0.02128,0.010192,0.009472,0.010992,0.009712,0.01224,0.012656,0.00888,0.014384,0.00984,0.015408,0.009056,0.008832,0.018544,0.018544,0.01312,0.01312,0.008384,0.010304,0.0152,0.0,0.00256,0.001632,0.009056,0.01408,0.009488,0.013568,0.008928,0.037472,0.0736,0.025984,0.01256,0.01168
Condorcet IRV PUT,0.020804800000000002,0.317072,0.024288,0.037696,0.018656,0.039328,0.039328,0.039328,0.039328,0.037696,0.039328,0.037696,0.320064,0.037696,0.039328,0.177328,0.154464,0.040032,0.08536,0.00576,0.006672,0.002752,0.012,0.017104,0.007216,0.007536,0.008464,0.04696,0.007136,0.00312,0.013312,0.010816,0.020032,0.00976,0.008768,0.009216,0.008896,0.0108,0.010832,0.008224,0.012784,0.009088,0.014736,0.008576,0.008192,0.017072,0.017072,0.013408,0.013408,0.00784,0.011056,0.015456,0.00256,0.0,0.003024,0.00856,0.014896,0.00952,0.01376,0.008304,0.037168,0.072768,0.026256,0.013552,0.012256
Smith IRV,0.020434400000000002,0.317104,0.024016,0.037312,0.018224,0.03848,0.03848,0.03848,0.03848,0.037312,0.03848,0.037312,0.31968,0.037312,0.03848,0.177344,0.154656,0.039696,0.085392,0.004832,0.005728,0.001808,0.012224,0.017312,0.007456,0.007504,0.007936,0.047888,0.007552,0.0004,0.012896,0.011472,0.020864,0.009488,0.008768,0.01016,0.008992,0.011456,0.011904,0.00816,0.013696,0.00912,0.01512,0.008336,0.008112,0.017952,0.017952,0.013168,0.013168,0.007712,0.009472,0.015184,0.001632,0.003024,0.0,0.00832,0.014512,0.00872,0.013552,0.008176,0.037232,0.073344,0.025952,0.013312,0.012256
Smith-Minimax,0.018348000000000003,0.317264,0.021216,0.038384,0.021232,0.039904,0.039904,0.039904,0.039904,0.038384,0.039904,0.038384,0.319696,0.038384,0.039904,0.177808,0.15192,0.038352,0.082464,0.012256,0.00672,0.008928,0.01504,0.0124,0.003504,0.002688,0.00376,0.047552,0.0048,0.008112,0.009376,0.00968,0.0204,0.005392,0.003296,0.00888,0.003568,0.009696,0.011024,0.004256,0.013344,0.003728,0.01264,3.2e-05,0.000992,0.017296,0.017296,0.007712,0.007712,0.003056,0.011104,0.012384,0.009056,0.00856,0.00832,0.0,0.015584,0.00464,0.009504,0.001392,0.034384,0.072304,0.023232,0.012928,0.011952
Condorcet Plurality,0.0182032,0.317136,0.023376,0.0228,0.01896,0.02776,0.02776,0.02776,0.02776,0.0228,0.02776,0.0228,0.317712,0.0228,0.02776,0.176544,0.156864,0.041856,0.08784,0.01728,0.012912,0.01416,0.017792,0.022768,0.01584,0.015616,0.015568,0.052336,0.016432,0.014688,0.014704,0.016848,0.023008,0.01552,0.01576,0.017408,0.016,0.016848,0.017408,0.015728,0.018624,0.016048,0.017504,0.015616,0.015488,0.020752,0.020752,0.014928,0.014928,0.015792,0.007328,0.014544,0.01408,0.014896,0.014512,0.015584,0.0,0.0152,0.014896,0.015488,0.039392,0.076144,0.025344,0.008704,0.01032
Copeland-Local-Borda,0.016111999999999994,0.317472,0.020336,0.038,0.019856,0.039184,0.039184,0.039184,0.039184,0.038,0.039184,0.038,0.318256,0.038,0.039184,0.177824,0.15216,0.037504,0.0824,0.012688,0.006736,0.009248,0.0156,0.013312,0.006208,0.005184,0.003376,0.049008,0.007456,0.00848,0.00784,0.01168,0.021616,0.002976,0.005184,0.010976,0.005712,0.011696,0.013104,0.005152,0.014832,0.005872,0.012848,0.004656,0.005136,0.01896,0.01896,0.007088,0.007088,0.005312,0.010672,0.011504,0.009488,0.00952,0.00872,0.00464,0.0152,0.0,0.007184,0.005008,0.033856,0.072992,0.022384,0.01184,0.008976
Copeland-Global-Borda,0.0125736,0.317408,0.013344,0.037696,0.016992,0.038128,0.038128,0.038128,0.038128,0.037696,0.038128,0.037696,0.31696,0.037696,0.038128,0.177936,0.1508,0.035808,0.079744,0.016768,0.011856,0.013472,0.019392,0.016528,0.01168,0.010864,0.00936,0.052976,0.0128,0.013424,0.003328,0.015984,0.023536,0.00712,0.009856,0.015488,0.01048,0.016,0.01744,0.011136,0.019168,0.010816,0.013008,0.00952,0.010096,0.021568,0.021568,0.00456,0.00456,0.010768,0.013968,0.004512,0.013568,0.01376,0.013552,0.009504,0.014896,0.007184,0.0,0.00912,0.031344,0.074272,0.017152,0.011392,0.00904
Borda-Minimax Faceoff,0.0187008,0.31736,0.019872,0.038288,0.021392,0.039824,0.039824,0.039824,0.039824,0.038288,0.039824,0.038288,0.319792,0.038288,0.039824,0.177536,0.1516,0.03808,0.082224,0.012128,0.006736,0.008832,0.014896,0.012544,0.00384,0.003072,0.004112,0.04736,0.004944,0.007984,0.008272,0.009584,0.020208,0.005392,0.003552,0.008576,0.004048,0.0096,0.010816,0.004448,0.013152,0.00432,0.012672,0.001408,0.001872,0.0172,0.0172,0.00816,0.00816,0.003344,0.011056,0.01104,0.008928,0.008304,0.008176,0.001392,0.015488,0.005008,0.00912,0.0,0.03416,0.07208,0.022224,0.012912,0.01184
Bucklin,0.036690400000000005,0.318112,0.027056,0.054224,0.03992,0.055568,0.055568,0.055568,0.055568,0.054224,0.055568,0.054224,0.318944,0.054224,0.055568,0.180704,0.154416,0.026176,0.066896,0.039696,0.036368,0.037392,0.041856,0.036304,0.035648,0.03528,0.0348,0.065584,0.036272,0.037152,0.031728,0.036496,0.0424,0.033872,0.034672,0.037008,0.035056,0.036512,0.037392,0.035248,0.038304,0.035232,0.036128,0.0344,0.03464,0.040544,0.040544,0.032272,0.032272,0.035424,0.037632,0.029856,0.037472,0.037168,0.037232,0.034384,0.039392,0.033856,0.031344,0.03416,0.0,0.065136,0.021584,0.037888,0.036176
Simplified Bucklin,0.080448,0.317504,0.072208,0.080784,0.080816,0.086928,0.086928,0.086928,0.086928,0.080784,0.086928,0.080784,0.340368,0.080784,0.086928,0.185728,0.171088,0.069744,0.115408,0.074352,0.07304,0.073696,0.074448,0.074816,0.072656,0.072688,0.0728,0.074544,0.072672,0.073376,0.074016,0.068736,0.066496,0.072016,0.071296,0.06936,0.070704,0.06872,0.067552,0.071472,0.064928,0.070176,0.073024,0.072288,0.072064,0.066752,0.066752,0.074496,0.074496,0.072864,0.073856,0.073744,0.0736,0.072768,0.073344,0.072304,0.076144,0.072992,0.074272,0.07208,0.065136,0.0,0.071744,0.076608,0.075728
Weighted Bucklin,0.0259536,0.31768,0.010896,0.04008,0.02904,0.041104,0.041104,0.041104,0.041104,0.04008,0.041104,0.04008,0.317696,0.04008,0.041104,0.177808,0.15288,0.029344,0.07408,0.028528,0.024736,0.025936,0.030192,0.027744,0.025232,0.024624,0.023328,0.060384,0.026256,0.025856,0.017328,0.026784,0.033488,0.022336,0.023872,0.027312,0.024368,0.026768,0.027936,0.024768,0.029408,0.024608,0.025712,0.023248,0.023472,0.03152,0.03152,0.01936,0.01936,0.024816,0.025056,0.013968,0.025984,0.026256,0.025952,0.023232,0.025344,0.022384,0.017152,0.022224,0.021584,0.071744,0.0,0.024464,0.022464
Bracket Voting,0.014092000000000004,0.317392,0.022544,0.03096,0.014976,0.03128,0.03128,0.03128,0.03128,0.03096,0.03128,0.03096,0.316624,0.03096,0.03128,0.177136,0.155632,0.040656,0.086368,0.015216,0.012176,0.012304,0.017376,0.0208,0.013584,0.013024,0.012752,0.05344,0.014496,0.01312,0.011664,0.0172,0.024288,0.012352,0.01304,0.016656,0.013392,0.017216,0.01832,0.01296,0.019984,0.013536,0.015088,0.012944,0.012976,0.022288,0.022288,0.011664,0.011664,0.013136,0.0124,0.013776,0.01256,0.013552,0.013312,0.012928,0.008704,0.01184,0.011392,0.012912,0.037888,0.076608,0.024464,0.0,0.007632
Superior Voting,0.014615999999999997,0.31688,0.020624,0.03312,0.015344,0.034208,0.034208,0.034208,0.034208,0.03312,0.034208,0.03312,0.316848,0.03312,0.034208,0.177472,0.154128,0.039216,0.084544,0.01488,0.01152,0.011424,0.015728,0.019584,0.012512,0.012032,0.011104,0.052736,0.013248,0.012032,0.0104,0.015856,0.02352,0.00952,0.012272,0.016464,0.01272,0.015872,0.017312,0.012304,0.01896,0.01288,0.015216,0.011968,0.012224,0.021456,0.021456,0.009808,0.009808,0.011808,0.012704,0.011792,0.01168,0.012256,0.012256,0.011952,0.01032,0.008976,0.00904,0.01184,0.036176,0.075728,0.022464,0.007632,0.0
NN,,0.31765920000000003,0.0245992,0.04100320000000001,0.011968800000000003,0.0397072,0.0397072,0.0397072,0.0397072,0.04100320000000001,0.0397072,0.04100320000000001,0.30962399999999995,0.04100320000000001,0.0397072,0.17868480000000003,0.15510400000000002,0.0416952,0.08481280000000001,0.0229312,0.019272,0.019567199999999996,0.0262328,0.023582400000000003,0.0193424,0.018764,0.0175696,0.060170400000000006,0.020224000000000002,0.0203512,0.0129344,0.024948,0.0277272,0.0175592,0.0190672,0.024441599999999997,0.0191472,0.024964,0.026308000000000005,0.0193664,0.027018399999999998,0.019163200000000005,0.015228,0.018364,0.0191472,0.026996,0.026996,0.012191199999999998,0.012191199999999998,0.018060800000000002,0.020779199999999998,0.0157672,0.019731199999999997,0.020804800000000002,0.020434400000000002,0.018348000000000003,0.0182032,0.016111999999999994,0.0125736,0.0187008,0.036690400000000005,0.080448,0.0259536,0.014092000000000004,0.014615999999999997
