,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Uncovered Set - McKelvey,0.0357856,0.320576,0.064048,0.185728,0.1032,0.186592,0.186592,0.186592,0.186592,0.185728,0.186592,0.185728,0.326656,0.185728,0.186592,0.278352,0.200992,0.099568,0.151968,0.094048,0.009744,0.015312,0.107232,0.022656,0.0072,0.00768,0.009488,0.086672,0.006816,0.00872,0.021072,0.0024,0.020496,0.008576,0.005856,0.002912,0.005552,0.0024,0.0,0.006048,0.00288,0.005824,0.01816,0.007344,0.00728,0.0156,0.0156,0.02168,0.02168,0.007536,0.0132,0.021584,0.015968,0.014464,0.008752,0.007328,0.02392,0.010192,0.021168,0.007328,0.083088,0.110144,0.05856,0.037664,0.020912
Slater,0.030340799999999994,0.320288,0.062544,0.184992,0.101008,0.18552,0.18552,0.18552,0.18552,0.184992,0.18552,0.184992,0.324992,0.184992,0.18552,0.278144,0.201328,0.09848,0.151296,0.09328,0.006912,0.014112,0.106768,0.02064,0.002752,0.002032,0.00392,0.092016,0.003536,0.00784,0.017248,0.00488,0.024288,0.003536,0.000624,0.004496,0.0008,0.00488,0.006048,0.0,0.008336,0.000992,0.016272,0.001808,0.00176,0.020272,0.020272,0.016064,0.016064,0.002016,0.012192,0.02008,0.0152,0.014144,0.008048,0.001792,0.023184,0.004352,0.015968,0.002912,0.081584,0.11144,0.056464,0.034864,0.018992
Top Cycle,0.0361056,0.32064,0.064864,0.186352,0.10392,0.187136,0.187136,0.187136,0.187136,0.186352,0.187136,0.186352,0.326656,0.186352,0.187136,0.278672,0.201248,0.100192,0.152496,0.09504,0.011456,0.016448,0.10816,0.023968,0.009408,0.009872,0.011136,0.083808,0.009024,0.0096,0.022272,0.005184,0.018256,0.010016,0.008112,0.005424,0.007888,0.005184,0.00288,0.008336,0.0,0.007552,0.019808,0.00944,0.009408,0.013904,0.013904,0.022992,0.022992,0.009696,0.01416,0.0224,0.01696,0.015328,0.009568,0.009424,0.024544,0.011552,0.022416,0.008928,0.083776,0.109488,0.05952,0.038832,0.022192
GOCHA,0.030356799999999996,0.320256,0.062432,0.185136,0.101152,0.18568,0.18568,0.18568,0.18568,0.185136,0.18568,0.185136,0.32504,0.185136,0.18568,0.27824,0.20128,0.098688,0.15128,0.093424,0.007232,0.014416,0.106976,0.020944,0.003168,0.00264,0.004496,0.091232,0.003952,0.008112,0.0176,0.00472,0.023584,0.003552,0.00056,0.004384,0.000336,0.00472,0.005824,0.000992,0.007552,0.0,0.016016,0.001904,0.002,0.019616,0.019616,0.0164,0.0164,0.002176,0.012464,0.019968,0.015344,0.01424,0.008208,0.001888,0.023328,0.004848,0.016,0.002928,0.081584,0.11128,0.056416,0.03528,0.019136
Bipartisan Set,0.018748000000000008,0.320944,0.0636,0.18624,0.095648,0.186048,0.186048,0.186048,0.186048,0.18624,0.186048,0.18624,0.320096,0.18624,0.186048,0.278464,0.204992,0.100816,0.15128,0.099184,0.019232,0.020496,0.113152,0.03072,0.017792,0.017824,0.017792,0.102144,0.017888,0.020256,0.019024,0.018496,0.028752,0.016448,0.015984,0.015872,0.01568,0.018496,0.01816,0.016272,0.019808,0.016016,0.0,0.017408,0.017312,0.026192,0.026192,0.017696,0.017696,0.017536,0.021536,0.021136,0.021104,0.020848,0.020304,0.017392,0.024432,0.017808,0.017824,0.01768,0.083648,0.118176,0.057696,0.036608,0.020768
Minimax,0.029793599999999996,0.320304,0.062096,0.185008,0.101008,0.185488,0.185488,0.185488,0.185488,0.185008,0.185488,0.185008,0.324576,0.185008,0.185488,0.27808,0.201536,0.098384,0.151072,0.0932,0.007008,0.01408,0.106816,0.020304,0.001904,0.001072,0.003008,0.093056,0.002864,0.007856,0.017024,0.006224,0.024976,0.004416,0.001616,0.005888,0.001808,0.006224,0.007344,0.001808,0.00944,0.001904,0.017408,0.0,0.000144,0.021136,0.021136,0.014832,0.014832,0.001584,0.012224,0.019632,0.01512,0.014176,0.008016,1.6e-05,0.0232,0.004032,0.015632,0.001712,0.08136,0.111872,0.055968,0.034944,0.018832
Split Cycle,0.029921599999999996,0.320288,0.062144,0.184992,0.101072,0.185488,0.185488,0.185488,0.185488,0.184992,0.185488,0.184992,0.32464,0.184992,0.185488,0.278112,0.201568,0.098368,0.151056,0.0932,0.007024,0.014096,0.106864,0.020272,0.001808,0.00104,0.002976,0.093024,0.002832,0.007888,0.017056,0.00616,0.024944,0.004496,0.001696,0.005744,0.001888,0.00616,0.00728,0.00176,0.009408,0.002,0.017312,0.000144,0.0,0.02112,0.02112,0.01488,0.01488,0.001664,0.012208,0.01968,0.01512,0.014176,0.008032,0.000128,0.023184,0.004112,0.015728,0.001776,0.081392,0.111888,0.056016,0.034992,0.01888
Ranked Pairs ZT,0.036567199999999994,0.320736,0.07056,0.189824,0.106464,0.190608,0.190608,0.190608,0.190608,0.189824,0.190608,0.189824,0.32664,0.189824,0.190608,0.279232,0.204944,0.106496,0.157216,0.102704,0.022064,0.024624,0.116032,0.034032,0.021232,0.021536,0.022512,0.093552,0.02088,0.021136,0.02824,0.01744,0.008336,0.021664,0.020096,0.01784,0.019872,0.01744,0.0156,0.020272,0.013904,0.019616,0.026192,0.021136,0.02112,0.0,0.0,0.028928,0.028928,0.02144,0.023872,0.028096,0.024624,0.023728,0.021104,0.02112,0.028016,0.022896,0.0284,0.0208,0.090016,0.116832,0.065296,0.044848,0.02848
Ranked Pairs TB,0.036567199999999994,0.320736,0.07056,0.189824,0.106464,0.190608,0.190608,0.190608,0.190608,0.189824,0.190608,0.189824,0.32664,0.189824,0.190608,0.279232,0.204944,0.106496,0.157216,0.102704,0.022064,0.024624,0.116032,0.034032,0.021232,0.021536,0.022512,0.093552,0.02088,0.021136,0.02824,0.01744,0.008336,0.021664,0.020096,0.01784,0.019872,0.01744,0.0156,0.020272,0.013904,0.019616,0.026192,0.021136,0.02112,0.0,0.0,0.028928,0.028928,0.02144,0.023872,0.028096,0.024624,0.023728,0.021104,0.02112,0.028016,0.022896,0.0284,0.0208,0.090016,0.116832,0.065296,0.044848,0.02848
Simple Stable Voting,0.0158168,0.320736,0.055568,0.189632,0.096528,0.189216,0.189216,0.189216,0.189216,0.189632,0.189216,0.189632,0.31864,0.189632,0.189216,0.278656,0.202112,0.095696,0.146,0.101648,0.018704,0.022544,0.11496,0.027008,0.01584,0.014912,0.0132,0.1052,0.016896,0.02032,0.010064,0.020528,0.03096,0.013664,0.016112,0.020288,0.016288,0.020528,0.02168,0.016064,0.022992,0.0164,0.017696,0.014832,0.01488,0.028928,0.028928,0.0,0.0,0.01552,0.022336,0.013104,0.023568,0.023344,0.020544,0.014816,0.027824,0.012832,0.007248,0.01568,0.076896,0.116896,0.050576,0.0396,0.0216
Stable Voting,0.0158168,0.320736,0.055568,0.189632,0.096528,0.189216,0.189216,0.189216,0.189216,0.189632,0.189216,0.189632,0.31864,0.189632,0.189216,0.278656,0.202112,0.095696,0.146,0.101648,0.018704,0.022544,0.11496,0.027008,0.01584,0.014912,0.0132,0.1052,0.016896,0.02032,0.010064,0.020528,0.03096,0.013664,0.016112,0.020288,0.016288,0.020528,0.02168,0.016064,0.022992,0.0164,0.017696,0.014832,0.01488,0.028928,0.028928,0.0,0.0,0.01552,0.022336,0.013104,0.023568,0.023344,0.020544,0.014816,0.027824,0.012832,0.007248,0.01568,0.076896,0.116896,0.050576,0.0396,0.0216
Loss-Trimmer Voting,0.029745599999999994,0.320304,0.062576,0.18496,0.100944,0.185408,0.185408,0.185408,0.185408,0.18496,0.185408,0.18496,0.324528,0.18496,0.185408,0.27816,0.201552,0.098656,0.151424,0.093232,0.006704,0.013856,0.106624,0.020608,0.001376,0.0012,0.004048,0.093344,0.00208,0.007536,0.017328,0.006368,0.025216,0.004704,0.002016,0.00608,0.002,0.006368,0.007536,0.002016,0.009696,0.002176,0.017536,0.001584,0.001664,0.02144,0.02144,0.01552,0.01552,0.0,0.011936,0.020112,0.015152,0.014208,0.007792,0.001568,0.023152,0.004816,0.016032,0.002432,0.081776,0.11216,0.056608,0.03488,0.01872
Daunou,0.030587200000000002,0.32048,0.06608,0.17768,0.097088,0.178144,0.178144,0.178144,0.178144,0.17768,0.178144,0.17768,0.32264,0.17768,0.178144,0.27664,0.205744,0.101696,0.155232,0.09344,0.010304,0.014928,0.106368,0.028544,0.01176,0.012016,0.01288,0.09616,0.011664,0.010128,0.022464,0.013104,0.027184,0.013504,0.012416,0.012976,0.012432,0.013104,0.0132,0.012192,0.01416,0.012464,0.021536,0.012224,0.012208,0.023872,0.023872,0.022336,0.022336,0.011936,0.0,0.023616,0.01536,0.014976,0.010048,0.012224,0.015872,0.013488,0.02248,0.012368,0.086368,0.116272,0.060032,0.033168,0.018464
Blacks,0.020875199999999997,0.32072,0.042464,0.193776,0.09872,0.19312,0.19312,0.19312,0.19312,0.193776,0.19312,0.193776,0.319248,0.193776,0.19312,0.2792,0.19472,0.096944,0.139472,0.1036,0.021648,0.024848,0.118352,0.029184,0.020352,0.019936,0.01928,0.104832,0.02072,0.021856,0.00352,0.02104,0.030336,0.01872,0.019824,0.021456,0.019952,0.02104,0.021584,0.02008,0.0224,0.019968,0.021136,0.019632,0.01968,0.028096,0.028096,0.013104,0.013104,0.020112,0.023616,0.0,0.02552,0.02504,0.021984,0.019632,0.031968,0.01872,0.006304,0.017984,0.076608,0.1172,0.047472,0.044464,0.026736
Condorcet IRV,0.027172,0.320416,0.067984,0.178208,0.090048,0.178592,0.178592,0.178592,0.178592,0.178208,0.178592,0.178208,0.321904,0.178208,0.178592,0.276128,0.207808,0.102656,0.15744,0.07808,0.011632,0.002304,0.099344,0.030912,0.01496,0.015184,0.015888,0.099664,0.014896,0.010416,0.024384,0.015984,0.027616,0.016384,0.015152,0.015344,0.015232,0.015984,0.015968,0.0152,0.01696,0.015344,0.021104,0.01512,0.01512,0.024624,0.024624,0.023568,0.023568,0.015152,0.01536,0.02552,0.0,0.002208,0.009984,0.01512,0.0164,0.0164,0.023536,0.01544,0.087312,0.117104,0.060832,0.030432,0.014096
Condorcet IRV PUT,0.0281464,0.320416,0.067504,0.178992,0.09128,0.179696,0.179696,0.179696,0.179696,0.178992,0.179696,0.178992,0.32256,0.178992,0.179696,0.27656,0.207152,0.102224,0.157056,0.080288,0.011248,0.004,0.09936,0.030288,0.013984,0.01424,0.015056,0.098096,0.013936,0.0096,0.02392,0.01464,0.026848,0.015392,0.01408,0.01392,0.014144,0.01464,0.014464,0.014144,0.015328,0.01424,0.020848,0.014176,0.014176,0.023728,0.023728,0.023344,0.023344,0.014208,0.014976,0.02504,0.002208,0.0,0.009216,0.014176,0.017184,0.015536,0.023232,0.014368,0.086784,0.116208,0.060608,0.030992,0.01456
Smith IRV,0.03277040000000001,0.32032,0.064448,0.183424,0.098464,0.183984,0.183984,0.183984,0.183984,0.183424,0.183984,0.183424,0.324624,0.183424,0.183984,0.277488,0.202576,0.100016,0.15328,0.088064,0.007456,0.009632,0.104448,0.025648,0.007456,0.007872,0.008896,0.0932,0.007344,0.000496,0.020752,0.008992,0.024816,0.009424,0.008064,0.007952,0.008096,0.008992,0.008752,0.008048,0.009568,0.008208,0.020304,0.008016,0.008032,0.021104,0.021104,0.020544,0.020544,0.007792,0.010048,0.021984,0.009984,0.009216,0.0,0.008016,0.021616,0.009504,0.02032,0.00792,0.083936,0.11304,0.058976,0.035024,0.018688
Smith-Minimax,0.0298096,0.320288,0.062096,0.184992,0.101008,0.185472,0.185472,0.185472,0.185472,0.184992,0.185472,0.184992,0.324592,0.184992,0.185472,0.278064,0.201536,0.098384,0.151072,0.0932,0.007008,0.01408,0.106816,0.020288,0.001888,0.001056,0.002992,0.09304,0.00288,0.007856,0.017024,0.006208,0.02496,0.0044,0.0016,0.005872,0.001792,0.006208,0.007328,0.001792,0.009424,0.001888,0.017392,1.6e-05,0.000128,0.02112,0.02112,0.014816,0.014816,0.001568,0.012224,0.019632,0.01512,0.014176,0.008016,0.0,0.023184,0.004016,0.015632,0.001712,0.08136,0.111856,0.055968,0.034944,0.018832
Condorcet Plurality,0.024694400000000002,0.32096,0.074432,0.161808,0.09112,0.164096,0.164096,0.164096,0.164096,0.161808,0.164096,0.161808,0.31912,0.161808,0.164096,0.274416,0.214976,0.1076,0.162832,0.09448,0.020592,0.017312,0.106,0.037312,0.023056,0.023104,0.023552,0.106384,0.023136,0.021696,0.030592,0.023744,0.030208,0.024112,0.023344,0.023808,0.023296,0.023744,0.02392,0.023184,0.024544,0.023328,0.024432,0.0232,0.023184,0.028016,0.028016,0.027824,0.027824,0.023152,0.015872,0.031968,0.0164,0.017184,0.021616,0.023184,0.0,0.024,0.029632,0.02384,0.092688,0.123296,0.06424,0.027312,0.013376
Copeland-Local-Borda,0.0270256,0.320432,0.061184,0.185808,0.099984,0.186,0.186,0.186,0.186,0.185808,0.186,0.185808,0.323392,0.185808,0.186,0.278128,0.20152,0.097632,0.15056,0.09448,0.008512,0.015216,0.108016,0.019904,0.005296,0.004368,0.001904,0.095104,0.006224,0.00928,0.015648,0.009072,0.026304,0.001792,0.00448,0.008736,0.004688,0.009072,0.010192,0.004352,0.011552,0.004848,0.017808,0.004032,0.004112,0.022896,0.022896,0.012832,0.012832,0.004816,0.013488,0.01872,0.0164,0.015536,0.009504,0.004016,0.024,0.0,0.012848,0.005104,0.079696,0.111664,0.0548,0.035328,0.017232
Copeland-Global-Borda,0.016603999999999997,0.320336,0.048768,0.19144,0.09656,0.190816,0.190816,0.190816,0.190816,0.19144,0.190816,0.19144,0.318864,0.19144,0.190816,0.278512,0.19864,0.09584,0.143104,0.101616,0.018384,0.022528,0.115856,0.027264,0.016656,0.015872,0.014032,0.104768,0.017456,0.020128,0.003952,0.020016,0.030496,0.012848,0.015696,0.019888,0.015904,0.020016,0.021168,0.015968,0.022416,0.016,0.017824,0.015632,0.015728,0.0284,0.0284,0.007248,0.007248,0.016032,0.02248,0.006304,0.023536,0.023232,0.02032,0.015632,0.029632,0.012848,0.0,0.015712,0.076592,0.116368,0.049216,0.040944,0.0228
Borda-Minimax Faceoff,0.0304376,0.320544,0.060448,0.185648,0.10152,0.186048,0.186048,0.186048,0.186048,0.185648,0.186048,0.185648,0.324864,0.185648,0.186048,0.278224,0.20024,0.098368,0.15016,0.09352,0.007248,0.014352,0.107488,0.0208,0.002656,0.00216,0.00416,0.092576,0.003216,0.00776,0.015744,0.006832,0.024672,0.005296,0.002704,0.005648,0.00288,0.006832,0.007328,0.002912,0.008928,0.002928,0.01768,0.001712,0.001776,0.0208,0.0208,0.01568,0.01568,0.002432,0.012368,0.017984,0.01544,0.014368,0.00792,0.001712,0.02384,0.005104,0.015712,0.0,0.081104,0.111536,0.055488,0.035504,0.019712
Bucklin,0.08355599999999998,0.320528,0.07928,0.2292,0.145216,0.228992,0.228992,0.228992,0.228992,0.2292,0.228992,0.2292,0.322256,0.2292,0.228992,0.28704,0.189584,0.033664,0.15344,0.149072,0.083488,0.087056,0.16768,0.08296,0.082,0.0816,0.080496,0.151856,0.082352,0.083776,0.076768,0.082448,0.092288,0.079888,0.081472,0.083056,0.081568,0.082448,0.083088,0.081584,0.083776,0.081584,0.083648,0.08136,0.081392,0.090016,0.090016,0.076896,0.076896,0.081776,0.086368,0.076608,0.087312,0.086784,0.083936,0.08136,0.092688,0.079696,0.076592,0.081104,0.0,0.079504,0.06488,0.10416,0.088096
Simplified Bucklin,0.1256272,0.320592,0.125408,0.223696,0.166688,0.228224,0.228224,0.228224,0.228224,0.223696,0.228224,0.223696,0.350528,0.223696,0.228224,0.28528,0.193712,0.084944,0.19344,0.161632,0.113232,0.117008,0.1756,0.11704,0.112272,0.11208,0.112,0.155392,0.11216,0.113152,0.116608,0.110464,0.119824,0.111344,0.11136,0.111152,0.11136,0.110464,0.110144,0.11144,0.109488,0.11128,0.118176,0.111872,0.111888,0.116832,0.116832,0.116896,0.116896,0.11216,0.116272,0.1172,0.117104,0.116208,0.11304,0.111856,0.123296,0.111664,0.116368,0.111536,0.079504,0.0,0.116144,0.131712,0.120224
Weighted Bucklin,0.056785600000000006,0.320128,0.052752,0.200352,0.11808,0.19984,0.19984,0.19984,0.19984,0.200352,0.19984,0.200352,0.320224,0.200352,0.19984,0.28096,0.191392,0.08888,0.13328,0.122624,0.058064,0.060192,0.140672,0.060624,0.056864,0.056304,0.055216,0.133392,0.057456,0.0588,0.048432,0.057808,0.067408,0.055104,0.056256,0.058448,0.056384,0.057808,0.05856,0.056464,0.05952,0.056416,0.057696,0.055968,0.056016,0.065296,0.065296,0.050576,0.050576,0.056608,0.060032,0.047472,0.060832,0.060608,0.058976,0.055968,0.06424,0.0548,0.049216,0.055488,0.06488,0.116144,0.0,0.076016,0.059808
Bracket Voting,0.035600000000000014,0.321104,0.08584,0.16528,0.07616,0.165072,0.165072,0.165072,0.165072,0.16528,0.165072,0.16528,0.318976,0.16528,0.165072,0.2728,0.221712,0.117344,0.174112,0.08048,0.033504,0.02848,0.093568,0.049584,0.035024,0.03472,0.035056,0.115472,0.035344,0.0348,0.042544,0.036864,0.046992,0.035616,0.03504,0.037024,0.035168,0.036864,0.037664,0.034864,0.038832,0.03528,0.036608,0.034944,0.034992,0.044848,0.044848,0.0396,0.0396,0.03488,0.033168,0.044464,0.030432,0.030992,0.035024,0.034944,0.027312,0.035328,0.040944,0.035504,0.10416,0.131712,0.076016,0.0,0.022608
Superior Voting,0.0197032,0.32088,0.0692,0.175104,0.088048,0.175168,0.175168,0.175168,0.175168,0.175104,0.175168,0.175104,0.319072,0.175104,0.175168,0.275776,0.210512,0.104144,0.158352,0.092064,0.017488,0.011984,0.103456,0.032928,0.019136,0.01888,0.017728,0.104544,0.0196,0.018432,0.025504,0.019728,0.030768,0.017152,0.018944,0.021424,0.019056,0.019728,0.020912,0.018992,0.022192,0.019136,0.020768,0.018832,0.01888,0.02848,0.02848,0.0216,0.0216,0.01872,0.018464,0.026736,0.014096,0.01456,0.018688,0.018832,0.013376,0.017232,0.0228,0.019712,0.088096,0.120224,0.059808,0.022608,0.0
NN,,0.32137599999999994,0.0633392,0.18650239999999998,0.08827119999999997,0.1851752,0.1851752,0.1851752,0.1851752,0.18650239999999998,0.1851752,0.18650239999999998,0.31105360000000004,0.18650239999999998,0.1851752,0.2777472,0.20937999999999998,0.10182159999999997,0.1511648,0.10525200000000001,0.029799199999999998,0.02636879999999999,0.11875279999999999,0.0387736,0.030424,0.029768000000000003,0.0279416,0.1171936,0.031215999999999994,0.0326584,0.018408800000000003,0.0346504,0.0369024,0.0279288,0.0303336,0.03442,0.030349599999999997,0.0346504,0.0357856,0.030340799999999994,0.0361056,0.030356799999999996,0.018748000000000008,0.029793599999999996,0.029921599999999996,0.036567199999999994,0.036567199999999994,0.0158168,0.0158168,0.029745599999999994,0.030587200000000002,0.020875199999999997,0.027172,0.0281464,0.03277040000000001,0.0298096,0.024694400000000002,0.0270256,0.016603999999999997,0.0304376,0.08355599999999998,0.1256272,0.056785600000000006,0.035600000000000014,0.0197032
