,NN,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Uncovered Set - McKelvey,0.037365600000000006,0.320272,0.063552,0.184544,0.104816,0.185808,0.185808,0.185808,0.185808,0.184544,0.185808,0.184544,0.328496,0.184544,0.185808,0.277424,0.198496,0.09928,0.151024,0.095568,0.009552,0.01592,0.106944,0.023136,0.007104,0.00744,0.009216,0.0876,0.006528,0.008688,0.0212,0.002416,0.021392,0.008608,0.006,0.003088,0.00568,0.002416,0.0,0.006288,0.003104,0.00592,0.018944,0.0072,0.007104,0.01656,0.01656,0.021968,0.021968,0.007472,0.013792,0.021632,0.01696,0.015392,0.008944,0.0072,0.025168,0.01,0.021392,0.006944,0.082816,0.109824,0.05824,0.039504,0.02168
Slater,0.0317256,0.320288,0.06192,0.183712,0.102224,0.18456,0.18456,0.18456,0.18456,0.183712,0.18456,0.183712,0.326736,0.183712,0.18456,0.277152,0.199376,0.098752,0.150368,0.09432,0.006784,0.014448,0.106192,0.020864,0.002448,0.001696,0.003376,0.093104,0.003136,0.007664,0.017296,0.004928,0.025584,0.003216,0.000672,0.004624,0.000896,0.004928,0.006288,0.0,0.008656,0.000976,0.017184,0.001552,0.001376,0.021248,0.021248,0.016032,0.016032,0.001776,0.012512,0.02,0.015712,0.014432,0.008016,0.001552,0.024336,0.003952,0.015856,0.002336,0.081888,0.111984,0.056224,0.036736,0.019504
Top Cycle,0.037638399999999995,0.320336,0.064848,0.184976,0.105584,0.186352,0.186352,0.186352,0.186352,0.184976,0.186352,0.184976,0.328496,0.184976,0.186352,0.277456,0.199216,0.099648,0.15168,0.096528,0.011344,0.016992,0.107904,0.024384,0.009472,0.00976,0.010896,0.084512,0.008896,0.009936,0.022624,0.005392,0.018832,0.010096,0.008448,0.005856,0.008224,0.005392,0.003104,0.008656,0.0,0.007968,0.020544,0.009472,0.009392,0.014624,0.014624,0.0232,0.0232,0.009792,0.01448,0.022928,0.01792,0.016368,0.010048,0.009472,0.0256,0.011328,0.02272,0.00912,0.083488,0.108864,0.059232,0.04072,0.02304
GOCHA,0.0317736,0.320288,0.061968,0.18392,0.102336,0.184816,0.184816,0.184816,0.184816,0.18392,0.184816,0.18392,0.326816,0.18392,0.184816,0.277184,0.19928,0.098832,0.15032,0.094448,0.007248,0.01472,0.106368,0.021184,0.002928,0.002352,0.004144,0.092416,0.003632,0.008,0.017664,0.004736,0.024912,0.003248,0.000496,0.004336,0.000272,0.004736,0.00592,0.000976,0.007968,0.0,0.016864,0.001568,0.00168,0.020672,0.020672,0.016432,0.016432,0.001904,0.012848,0.020048,0.01584,0.014608,0.008192,0.001568,0.024544,0.004432,0.016016,0.002576,0.081824,0.111584,0.056368,0.037104,0.019808
Bipartisan Set,0.0194528,0.320224,0.063456,0.184256,0.096544,0.1848,0.1848,0.1848,0.1848,0.184256,0.1848,0.184256,0.322048,0.184256,0.1848,0.277312,0.203552,0.10048,0.150688,0.1008,0.019952,0.021232,0.112704,0.0324,0.018448,0.018448,0.018656,0.103632,0.018464,0.020512,0.0196,0.019376,0.030144,0.017408,0.016928,0.01656,0.016624,0.019376,0.018944,0.017184,0.020544,0.016864,0.0,0.018128,0.018096,0.027488,0.027488,0.01896,0.01896,0.018368,0.02216,0.021536,0.022192,0.02176,0.020544,0.018128,0.02488,0.018704,0.018752,0.018336,0.083856,0.11896,0.057632,0.037888,0.021504
Minimax,0.03142080000000001,0.320272,0.061616,0.183648,0.102192,0.184432,0.184432,0.184432,0.184432,0.183648,0.184432,0.183648,0.32656,0.183648,0.184432,0.276944,0.199296,0.098768,0.150288,0.09432,0.006816,0.014576,0.106288,0.02072,0.001904,0.001264,0.002992,0.09392,0.002832,0.007808,0.01712,0.005952,0.026016,0.004032,0.001472,0.005616,0.001536,0.005952,0.0072,0.001552,0.009472,0.001568,0.018128,0.0,0.000208,0.021808,0.021808,0.0152,0.0152,0.001392,0.012432,0.019696,0.015712,0.014528,0.008048,0.0,0.024272,0.00376,0.015616,0.001488,0.081744,0.112048,0.05584,0.036944,0.019792
Split Cycle,0.031563999999999995,0.320272,0.061696,0.1836,0.102256,0.184432,0.184432,0.184432,0.184432,0.1836,0.184432,0.1836,0.326624,0.1836,0.184432,0.276944,0.199328,0.098784,0.150416,0.094336,0.006736,0.014576,0.106224,0.020688,0.001792,0.001136,0.002832,0.09384,0.00272,0.007776,0.017152,0.00584,0.025968,0.004112,0.001536,0.005472,0.001632,0.00584,0.007104,0.001376,0.009392,0.00168,0.018096,0.000208,0.0,0.021728,0.021728,0.015328,0.015328,0.001504,0.012416,0.019776,0.015728,0.014496,0.00808,0.000208,0.024224,0.003856,0.015776,0.001616,0.081856,0.112048,0.05592,0.03688,0.01976
Ranked Pairs ZT,0.03802320000000001,0.320336,0.071216,0.188592,0.108464,0.190048,0.190048,0.190048,0.190048,0.188592,0.190048,0.188592,0.328496,0.188592,0.190048,0.278368,0.202832,0.10624,0.156944,0.104704,0.022848,0.025952,0.11568,0.035296,0.021744,0.022016,0.022896,0.09472,0.021264,0.022288,0.02928,0.018416,0.008384,0.022384,0.021056,0.018816,0.020832,0.018416,0.01656,0.021248,0.014624,0.020672,0.027488,0.021808,0.021728,0.0,0.0,0.029568,0.029568,0.022064,0.02472,0.029296,0.026096,0.024864,0.022384,0.021808,0.029216,0.023408,0.02944,0.021536,0.09016,0.116656,0.065392,0.046992,0.029664
Ranked Pairs TB,0.03802320000000001,0.320336,0.071216,0.188592,0.108464,0.190048,0.190048,0.190048,0.190048,0.188592,0.190048,0.188592,0.328496,0.188592,0.190048,0.278368,0.202832,0.10624,0.156944,0.104704,0.022848,0.025952,0.11568,0.035296,0.021744,0.022016,0.022896,0.09472,0.021264,0.022288,0.02928,0.018416,0.008384,0.022384,0.021056,0.018816,0.020832,0.018416,0.01656,0.021248,0.014624,0.020672,0.027488,0.021808,0.021728,0.0,0.0,0.029568,0.029568,0.022064,0.02472,0.029296,0.026096,0.024864,0.022384,0.021808,0.029216,0.023408,0.02944,0.021536,0.09016,0.116656,0.065392,0.046992,0.029664
Simple Stable Voting,0.016984000000000003,0.320272,0.055376,0.188848,0.098048,0.18864,0.18864,0.18864,0.18864,0.188848,0.18864,0.188848,0.320384,0.188848,0.18864,0.278032,0.200624,0.095856,0.14584,0.10312,0.018736,0.023344,0.1152,0.02856,0.016064,0.015328,0.0136,0.10624,0.017056,0.020672,0.01088,0.020688,0.032,0.013696,0.016208,0.0204,0.016352,0.020688,0.021968,0.016032,0.0232,0.016432,0.01896,0.0152,0.015328,0.029568,0.029568,0.0,0.0,0.015648,0.023328,0.013456,0.024512,0.023872,0.020944,0.0152,0.029472,0.012912,0.007504,0.01592,0.077328,0.117232,0.05168,0.04176,0.02304
Stable Voting,0.016984000000000003,0.320272,0.055376,0.188848,0.098048,0.18864,0.18864,0.18864,0.18864,0.188848,0.18864,0.188848,0.320384,0.188848,0.18864,0.278032,0.200624,0.095856,0.14584,0.10312,0.018736,0.023344,0.1152,0.02856,0.016064,0.015328,0.0136,0.10624,0.017056,0.020672,0.01088,0.020688,0.032,0.013696,0.016208,0.0204,0.016352,0.020688,0.021968,0.016032,0.0232,0.016432,0.01896,0.0152,0.015328,0.029568,0.029568,0.0,0.0,0.015648,0.023328,0.013456,0.024512,0.023872,0.020944,0.0152,0.029472,0.012912,0.007504,0.01592,0.077328,0.117232,0.05168,0.04176,0.02304
Loss-Trimmer Voting,0.031060799999999996,0.320256,0.061904,0.183504,0.101744,0.18424,0.18424,0.18424,0.18424,0.183504,0.18424,0.183504,0.326224,0.183504,0.18424,0.276928,0.199472,0.098992,0.150416,0.093888,0.006416,0.014128,0.105936,0.021248,0.001344,0.001024,0.003728,0.09424,0.002,0.007408,0.017408,0.006144,0.026208,0.00432,0.001776,0.005888,0.001792,0.006144,0.007472,0.001776,0.009792,0.001904,0.018368,0.001392,0.001504,0.022064,0.022064,0.015648,0.015648,0.0,0.012192,0.019984,0.01528,0.014128,0.007696,0.001392,0.024128,0.004512,0.015904,0.002128,0.082016,0.112384,0.056096,0.036784,0.019376
Daunou,0.031513599999999996,0.320368,0.066288,0.175936,0.098736,0.17712,0.17712,0.17712,0.17712,0.175936,0.17712,0.175936,0.324352,0.175936,0.17712,0.276208,0.203968,0.102304,0.155136,0.094432,0.010544,0.015328,0.105904,0.029744,0.01192,0.012176,0.012992,0.096912,0.011904,0.010576,0.023184,0.013824,0.02824,0.0136,0.01272,0.013072,0.012752,0.013824,0.013792,0.012512,0.01448,0.012848,0.02216,0.012432,0.012416,0.02472,0.02472,0.023328,0.023328,0.012192,0.0,0.024368,0.015824,0.015456,0.010416,0.012432,0.01656,0.013536,0.023216,0.01248,0.087232,0.116832,0.060336,0.034784,0.019824
Blacks,0.022124799999999993,0.319952,0.04192,0.192064,0.099472,0.192096,0.192096,0.192096,0.192096,0.192064,0.192096,0.192064,0.320768,0.192064,0.192096,0.278848,0.193568,0.097616,0.13976,0.103888,0.021248,0.02472,0.117872,0.029968,0.020416,0.01992,0.019472,0.106096,0.020608,0.02216,0.0032,0.021088,0.031872,0.01912,0.019888,0.02144,0.019968,0.021088,0.021632,0.02,0.022928,0.020048,0.021536,0.019696,0.019776,0.029296,0.029296,0.013456,0.013456,0.019984,0.024368,0.0,0.02528,0.02464,0.022224,0.019696,0.032688,0.019056,0.006448,0.018336,0.07736,0.118352,0.04808,0.046304,0.027808
Condorcet IRV,0.028332799999999998,0.319856,0.0672,0.176288,0.091616,0.177072,0.177072,0.177072,0.177072,0.176288,0.177072,0.176288,0.323808,0.176288,0.177072,0.275536,0.20632,0.10296,0.157328,0.078608,0.012064,0.00264,0.0984,0.032528,0.015328,0.015488,0.016704,0.101392,0.015152,0.010656,0.024208,0.017088,0.028944,0.0168,0.015696,0.015904,0.015728,0.017088,0.01696,0.015712,0.01792,0.01584,0.022192,0.015712,0.015728,0.026096,0.026096,0.024512,0.024512,0.01528,0.015824,0.02528,0.0,0.002416,0.010144,0.015712,0.016912,0.017104,0.023472,0.015744,0.0884,0.11816,0.06056,0.032192,0.015248
Condorcet IRV PUT,0.029356,0.319792,0.06656,0.177264,0.092656,0.17824,0.17824,0.17824,0.17824,0.177264,0.17824,0.177264,0.3244,0.177264,0.17824,0.275664,0.205504,0.102016,0.15664,0.081024,0.011312,0.004464,0.098784,0.031632,0.014128,0.01432,0.015456,0.09984,0.013952,0.009792,0.023488,0.015632,0.027936,0.015568,0.014432,0.014496,0.01448,0.015632,0.015392,0.014432,0.016368,0.014608,0.02176,0.014528,0.014496,0.024864,0.024864,0.023872,0.023872,0.014128,0.015456,0.02464,0.002416,0.0,0.009408,0.014528,0.017888,0.015936,0.022816,0.01456,0.08752,0.116992,0.060048,0.032912,0.015616
Smith IRV,0.034076800000000004,0.320432,0.064144,0.182,0.100128,0.183072,0.183072,0.183072,0.183072,0.182,0.183072,0.182,0.32648,0.182,0.183072,0.276656,0.200896,0.099616,0.152928,0.088752,0.00696,0.009792,0.103696,0.026048,0.007472,0.007792,0.00896,0.094432,0.007312,0.00056,0.021088,0.00936,0.026304,0.009344,0.008032,0.007776,0.008064,0.00936,0.008944,0.008016,0.010048,0.008192,0.020544,0.008048,0.00808,0.022384,0.022384,0.020944,0.020944,0.007696,0.010416,0.022224,0.010144,0.009408,0.0,0.008048,0.022624,0.009488,0.02064,0.008032,0.084128,0.113344,0.058752,0.036992,0.01968
Smith-Minimax,0.03142080000000001,0.320272,0.061616,0.183648,0.102192,0.184432,0.184432,0.184432,0.184432,0.183648,0.184432,0.183648,0.32656,0.183648,0.184432,0.276944,0.199296,0.098768,0.150288,0.09432,0.006816,0.014576,0.106288,0.02072,0.001904,0.001264,0.002992,0.09392,0.002832,0.007808,0.01712,0.005952,0.026016,0.004032,0.001472,0.005616,0.001536,0.005952,0.0072,0.001552,0.009472,0.001568,0.018128,0.0,0.000208,0.021808,0.021808,0.0152,0.0152,0.001392,0.012432,0.019696,0.015712,0.014528,0.008048,0.0,0.024272,0.00376,0.015616,0.001488,0.081744,0.112048,0.05584,0.036944,0.019792
Condorcet Plurality,0.025432800000000002,0.319968,0.074608,0.159376,0.0924,0.162304,0.162304,0.162304,0.162304,0.159376,0.162304,0.159376,0.32096,0.159376,0.162304,0.274416,0.213552,0.107808,0.163312,0.09552,0.021616,0.018032,0.105488,0.03952,0.024064,0.024192,0.02456,0.10808,0.023968,0.022784,0.031568,0.025344,0.03152,0.024944,0.02448,0.02448,0.02448,0.025344,0.025168,0.024336,0.0256,0.024544,0.02488,0.024272,0.024224,0.029216,0.029216,0.029472,0.029472,0.024128,0.01656,0.032688,0.016912,0.017888,0.022624,0.024272,0.0,0.024896,0.030528,0.024656,0.093744,0.12424,0.064656,0.028144,0.013856
Copeland-Local-Borda,0.0287088,0.320192,0.060976,0.184272,0.101536,0.18472,0.18472,0.18472,0.18472,0.184272,0.18472,0.184272,0.325264,0.184272,0.18472,0.277088,0.199904,0.09792,0.149984,0.095712,0.008544,0.015712,0.10736,0.020464,0.00504,0.004272,0.001744,0.095744,0.005968,0.009216,0.016352,0.008672,0.027376,0.001504,0.004112,0.008416,0.004352,0.008672,0.01,0.003952,0.011328,0.004432,0.018704,0.00376,0.003856,0.023408,0.023408,0.012912,0.012912,0.004512,0.013536,0.019056,0.017104,0.015936,0.009488,0.00376,0.024896,0.0,0.012928,0.004608,0.08064,0.112048,0.055136,0.036992,0.017984
Copeland-Global-Borda,0.017702400000000004,0.319648,0.048368,0.189904,0.097632,0.189856,0.189856,0.189856,0.189856,0.189904,0.189856,0.189904,0.320784,0.189904,0.189856,0.27824,0.197824,0.096512,0.143008,0.10208,0.01848,0.022512,0.115488,0.028256,0.016672,0.016,0.014176,0.105952,0.01744,0.020464,0.004256,0.02008,0.032064,0.012992,0.015728,0.019872,0.015888,0.02008,0.021392,0.015856,0.02272,0.016016,0.018752,0.015616,0.015776,0.02944,0.02944,0.007504,0.007504,0.015904,0.023216,0.006448,0.023472,0.022816,0.02064,0.015616,0.030528,0.012928,0.0,0.015792,0.077568,0.11752,0.05016,0.0428,0.024
Borda-Minimax Faceoff,0.0320672,0.320304,0.060256,0.184032,0.102608,0.184896,0.184896,0.184896,0.184896,0.184032,0.184896,0.184032,0.326832,0.184032,0.184896,0.27712,0.198288,0.09864,0.149664,0.094352,0.00704,0.01464,0.10664,0.02096,0.002512,0.001952,0.00368,0.093568,0.002928,0.007664,0.015856,0.006256,0.02576,0.004768,0.002352,0.005152,0.002464,0.006256,0.006944,0.002336,0.00912,0.002576,0.018336,0.001488,0.001616,0.021536,0.021536,0.01592,0.01592,0.002128,0.01248,0.018336,0.015744,0.01456,0.008032,0.001488,0.024656,0.004608,0.015792,0.0,0.08144,0.111936,0.055248,0.037408,0.02032
Bucklin,0.0843392,0.320416,0.081136,0.228416,0.146176,0.229152,0.229152,0.229152,0.229152,0.228416,0.229152,0.228416,0.323632,0.228416,0.229152,0.287728,0.191024,0.03424,0.15424,0.150544,0.084032,0.088016,0.16752,0.083808,0.082224,0.081888,0.081008,0.152896,0.082656,0.08408,0.077344,0.082256,0.09272,0.080816,0.081696,0.082912,0.081824,0.082256,0.082816,0.081888,0.083488,0.081824,0.083856,0.081744,0.081856,0.09016,0.09016,0.077328,0.077328,0.082016,0.087232,0.07736,0.0884,0.08752,0.084128,0.081744,0.093744,0.08064,0.077568,0.08144,0.0,0.07864,0.063984,0.106048,0.090144
Simplified Bucklin,0.1268864,0.321008,0.126064,0.223328,0.167472,0.22824,0.22824,0.22824,0.22824,0.223328,0.22824,0.223328,0.351168,0.223328,0.22824,0.28624,0.1948,0.082992,0.194096,0.162016,0.113776,0.117856,0.175712,0.115872,0.112272,0.112128,0.11216,0.155744,0.112256,0.113296,0.117744,0.110352,0.119392,0.11192,0.111776,0.111056,0.111728,0.110352,0.109824,0.111984,0.108864,0.111584,0.11896,0.112048,0.112048,0.116656,0.116656,0.117232,0.117232,0.112384,0.116832,0.118352,0.11816,0.116992,0.113344,0.112048,0.12424,0.112048,0.11752,0.111936,0.07864,0.0,0.11656,0.133248,0.121856
Weighted Bucklin,0.05749920000000001,0.319632,0.054832,0.20088,0.119648,0.201392,0.201392,0.201392,0.201392,0.20088,0.201392,0.20088,0.321456,0.20088,0.201392,0.281088,0.192976,0.089264,0.1344,0.123744,0.057632,0.059872,0.140688,0.060608,0.056416,0.055984,0.055248,0.134336,0.056832,0.058656,0.049392,0.05752,0.067728,0.055376,0.056224,0.057952,0.056288,0.05752,0.05824,0.056224,0.059232,0.056368,0.057632,0.05584,0.05592,0.065392,0.065392,0.05168,0.05168,0.056096,0.060336,0.04808,0.06056,0.060048,0.058752,0.05584,0.064656,0.055136,0.05016,0.055248,0.063984,0.11656,0.0,0.077216,0.060832
Bracket Voting,0.03693760000000001,0.320016,0.087072,0.163264,0.077248,0.1628,0.1628,0.1628,0.1628,0.163264,0.1628,0.163264,0.319472,0.163264,0.1628,0.272528,0.221216,0.118048,0.174992,0.081424,0.035408,0.03,0.092944,0.052336,0.0368,0.036688,0.036912,0.117632,0.03712,0.036784,0.044576,0.0392,0.049376,0.037184,0.03696,0.03848,0.036992,0.0392,0.039504,0.036736,0.04072,0.037104,0.037888,0.036944,0.03688,0.046992,0.046992,0.04176,0.04176,0.036784,0.034784,0.046304,0.032192,0.032912,0.036992,0.036944,0.028144,0.036992,0.0428,0.037408,0.106048,0.133248,0.077216,0.0,0.023616
Superior Voting,0.020728,0.319632,0.069728,0.173184,0.089552,0.173616,0.173616,0.173616,0.173616,0.173184,0.173616,0.173184,0.320416,0.173184,0.173616,0.275632,0.209056,0.105328,0.158512,0.093808,0.018832,0.012736,0.10328,0.034704,0.019776,0.019584,0.018656,0.106272,0.020176,0.019424,0.026832,0.020448,0.032176,0.017728,0.019568,0.021968,0.019696,0.020448,0.02168,0.019504,0.02304,0.019808,0.021504,0.019792,0.01976,0.029664,0.029664,0.02304,0.02304,0.019376,0.019824,0.027808,0.015248,0.015616,0.01968,0.019792,0.013856,0.017984,0.024,0.02032,0.090144,0.121856,0.060832,0.023616,0.0
NN,,0.3197056,0.06404480000000001,0.1848088,0.0894176,0.18384720000000002,0.18384720000000002,0.18384720000000002,0.18384720000000002,0.1848088,0.18384720000000002,0.1848088,0.3125192,0.1848088,0.18384720000000002,0.27764239999999996,0.2086688,0.101968,0.15134319999999998,0.1069408,0.031532,0.027260799999999995,0.11878640000000003,0.0413632,0.0318144,0.031271200000000006,0.029628800000000004,0.11931840000000003,0.032598400000000013,0.03402880000000001,0.019809599999999997,0.0361008,0.038519199999999996,0.029347199999999993,0.031772,0.0358208,0.031772800000000004,0.0361008,0.037365600000000006,0.0317256,0.037638399999999995,0.0317736,0.0194528,0.03142080000000001,0.031563999999999995,0.03802320000000001,0.03802320000000001,0.016984000000000003,0.016984000000000003,0.031060799999999996,0.031513599999999996,0.022124799999999993,0.028332799999999998,0.029356,0.034076800000000004,0.03142080000000001,0.025432800000000002,0.0287088,0.017702400000000004,0.0320672,0.0843392,0.1268864,0.05749920000000001,0.03693760000000001,0.020728
